prompt,reference,split
"
Question: A competitive firm produces output y using two inputs, labour L and capital K, The production function is given by F(K,L)=K{eq}^{1/3}

{/eq}L{eq}^{1/3}

{/eq}.The firm takes the input and output prices as given and they are: output price p=12, price of labour w=2 and price of capital r=2. Find the value of L that maximises the firm's profit?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",8,test
"
Question: Consider the market for economics textbooks at Morehouse College. At what price is this market for economics textbooks in equilibrium?

 
  
   
   Quantity of Books Supplied 
   Quantity of Books Demanded 
   Price of Books 
   
   
   -20 
   10 
   0 
   
   
   -7.5 
   7.5 
   5 
   
   
   -5 
   7 
   6 
   
   
   -2.5 
   6.5 
   7

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",5,test
"
Question: Suppose the elasticity of demand for motel rooms is 1.00 and the elasticity of supply is 0.50. If the demand for motel rooms increases by 10 percent, the equilibrium price of motel rooms will _____ by _____ percent.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",6.67%,test
"
Question: Which statement is false?
 

A society accepts minimum wage laws as a method of determining wages.



The market value of a good determines wages.



The quality of a good determines wages.



Employee productivity determines wages.



The price floor determines the minimum wage.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",C,test
"
Question: Explain how to calculate the absolute price elasticity of demand.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",|((Q1-Q0)/((Q1+Q0)/2))/((P1-P0)/((P1+P0)/2))|,test
"
Question: True or false? Land, labor, and entrepreneurship are the three factors of production.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",True,test
"
Question: A method that is technologically inefficient

A. results from failure to calculate the ratio of the cost of labor to the cost of capital.

B. can never be economically efficient.

C. might or might not be economically efficient.

D. means that it uses too much labor and too little capital.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) can never be economically efficient.,test
"
Question: Should the Reserve Bank of Australia raise official interest rates at least twice to halt the runaway real estate prices?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",No,test
"
Question: For a given increase in supply, the condition of demand that will result in the most significant change in price is when demand is:

a) elastic.

b) inelastic.

c) perfectly elastic.

d)perfectly inelastic.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(C) d)perfectly inelastic.,test
"
Question: Studies indicate that the price elasticity of demand for cigarettes is about 0.4. A government policy aimed at reducing smoking changed the price of a pack of cigarettes from $2 to $6. According to the midpoint method, the government policy should have reduced smoking by what percent?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",40%,test
"
Question: A firm has the following production function

{eq}Q =10K - 0.6K^2 - 0.2KL - 0.4L^2 + 15L

{/eq}. Given that, w1= Shs.10 ,w2=Shs.12, and C=Shs.5000.

Using the Lagrangian method,  calculate the maximum output after computing the quantities of L and K that maximize profit.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",47548,test
"
Question: In a sellers market even pathetic products are snapped up by desperate buyers because:

a. first shift capacity is just sufficient to meet demand,

b. first shift capacity plus second shift capacity are greater than demand,

c. first shift capacity plus second shift capacity are less than total segment demand,

d. total industry capacity times the average automation level are still less than total segment demand, or

e. first shift capacity plus products expected to enter the segment's rough cut circle next year are still less than total segment demand?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(C) first shift capacity plus second shift capacity are less than total segment demand,",test
"
Question: If the market price is below the equilibrium price, then which of the following is not correct?

a. Producer surplus will be higher than at equilibrium.

b. There will be a deadweight loss.

c. The market will not be at equilibrium.

d. There will be excess supply in the market.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) Producer surplus will be higher than at equilibrium.,test
"
Question: The counterpart to the unsold output of firms is the lack of jobs for workers willing to work.

True

False

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",True,test
"
Question: What categories of goods and services are not included in GDP?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Goods and services produced by citizens on foreign land, intermediate goods, illegal products and services, second-hand goods sales, and government transfer payments",test
"
Question: In April of Year 1, Martin left his wife, Marianne. The couple has two children under the age of 15. While the couple was apart, they were not legally divorced. Marianne remained in the home and paid all the costs of maintaining the home for the remainder of the year. Assuming the couple does not file jointly, which of the following statements regarding filing status is true?A. No matter the post seperation residence of the children, both spouces must file as a married filing seperately
 

B. No matter the post separation residence of the children, Martin must file as married filing seperately but marianne may qualify to file as head of household
C. No matter the post separation residence of the children, Marianne must file as a married filing separately but Marin may qualify to file as head of household
D. Depending on the post separation residence of the children, both spouces may qualify to file as head of household.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(D) Depending on the post separation residence of the children, both spouces may qualify to file as head of household.",test
"
Question: Mountain Mack and Big Lake Bob spend their time carving fishing lures and duck decoys. The table below shows their Production possibilities schedules, which describe various combinations of fishing lures and duck they each can carve efficiency in a week.

 
  
   
   Production Possibilities Schedule 
   
  
  
   
   Mountain Mack 
   Big lake Bob 
   
   
   Fishing Lures 
   Duck Decoys 
   Fishing Lures 
   Duck Decoys 
   
   
   40 
   0 
   100 
   0 
   
   
   32 
   10 
   80 
   6 
   
   
   24 
   20 
   60 
   12 
   
   
   16 
   30 
   40 
   18 
   
   
   8 
   40 
   20 
   24 
   
   
   0 
   50 
   0 
   30 
   
  


If Big Lake Bob splits his week evenly between carving fishing lures and duck decoys, what is the maximum number of fishing lures and duck decoys he could carve?

a. 50 fishing lures and 15 duck decoys
b. 100 fishing lures and 30 duck decoys
c. 60 fishing lures and 12 duck decoys
d. 20 fishing lures and 6 duck decoys

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) 50 fishing lures and 15 duck decoys,test
"
Question: With inelastic demand, a price decrease produces:

a. higher profits.

b. lower profits.

c. lower marginal revenue.

d. lower total revenue.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(D) lower total revenue.,test
"
Question: Goods x1 and x2 are gross complements,

a. Only if u(x1, x2) = min{x1, x2}

b. If the derivative of the demand of x1 with respect to p2 is positive.

c. If the derivative of the demand of x1 with respect to p2 is negative.

d. If the derivative of the demand of x1 with respect to p1 is positive.

e. If the derivative of the demand of x1 with respect to p1 is negative.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(C) If the derivative of the demand of x1 with respect to p2 is negative.,test
"
Question: If the demand for cigarettes is inelastic, a decrease in price leads to a(n) _____ in total revenue.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",decrease,test
"
Question: John is thinking of going to a concert that will last one and a half hours. During this one and a half hours, he could have tutored a student at $140 per hour. Alternatively, he could have used the same time to work as a research assistant instead and earn a total of $60. He enjoys the tutoring job and research assistant job just enough that he is willing to do either job for free. If the price of the concert ticket is $220, what is his opportunity cost of going to the concert?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",$210,test
"
Question: You are the manager of a firm that receives revenues of $20,000 per year from product X and $70,000 per year from product Y. The own price elasticity of demand for product X is -2, and the cross-price elasticity of demand between product Y and X is -1.5.

How much will your firm's total revenues (revenues from both products) change if you increase the price of good X by 1 percent? $ ..........

Round your answer to the nearest dollar. Include a minus (-) sign if applicable.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","-$1,254",test
"
Question: Cole has $27 that he plans to spend purchasing 5 units of good X (priced at $3 per unit) and 6 units of good Y (priced at $2 per unit). The marginal utility of the fifth unit of X is 30, and the marginal utility of the sixth unit of Y is 30. If Cole is a utility maximizer, he should:

a. buy more of X and less of Y.

b. not buy anything.

c. buy X and Y in the quantities indicated.

d. buy less of X and more of Y.

e. From the information given, it is impossible to determine whether or not Cole should increase or decrease his consumption of X and Y.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(D) buy less of X and more of,test
"
Question: Suppose a perfectly competitive firm is producing a level of output for which price equals average total cost, and the average total cost is less than marginal cost. In order to maximize its profits, the firm should:

a) reduce its output.

b) expand its output.

c) shut down.

d) increase the market price.

e) not change its output.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) reduce its output.,test
"
Question: Financial Crisis: Suppose that banks are less able to raise funds and so lend less. Consequently, because people and households are less able to borrow, they spend less at any given price level than they would otherwise. The crisis is persistent so lending should remain depressed for some time.

Refer to Financial Crisis: Suppose the economy reaches long-run equilibrium without the Fed responding.

Now suppose the financial crisis ends and the ability of banks to lend returns to normal.

In which case is the price level lower compared to its value prior to the crisis?

A. after the economy reaches long-run equilibrium during the crisis but not in the long-run equilibrium after the crisis is over.

B. in the long-run equilibrium after the crisis is over but not after the economy reaches long-run equilibrium during the crisis.

C. both after the economy reaches long-run equilibrium during the crisis and in the long-run equilibrium after the crisis is over.

D. neither after the economy reaches long-run equilibrium during the crisis nor in the long-run equilibrium after the crisis is over.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) after the economy reaches long-run equilibrium during the crisis but not in the long-run equilibrium after the crisis is over.,test
"
Question: An elasticity measure greater than one means that demand is _____.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",relatively elastic,test
"
Question: Sue's Surfboards is the sole renter of surfboards on Big Wave Island. If marginal revenue is positive at the actual number of surfboard rentals made each hour, then:

A. at that quantity the demand for surfboard rentals is unit elastic

B. at that quantity the demand for surfboard rentals is elastic

C. at that quantity the demand for surfboard rentals is inelastic

D. Sue's Surfboards can increase profit by increasing the number of rentals

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) at that quantity the demand for surfboard rentals is elastic,test
"
Question: Which of the following statements is false?

a. A discouraged worker is counted as an unemployed worker.

b. The frictional unemployment rate is greater than the natural unemployment rate.

c. The natural unemployment rate is greater than the structural unemployment rate.

d. The natural unemployment rate is equal to the sum of the frictional unemployment rate and the structural unemployment rate.

e. a and b.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(E) a and b.,test
"
Question: Which of the following is not included in the money supply?
A) credit card balances.
B) currency.
C) checkable deposits.
D) large time deposits.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) credit card balances.,test
"
Question: For a monopolist, as demand changes, this will lead to changes in:

a. Price with no change in output,

b. Both price and quantity,

c. Output with no change in price,

d. Any of the choices can be true.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(B) Both price and quantity,",test
"
Question: Suppose the real rate is 4.2 percent and the inflation rate is 5.8 percent.

What rate would you expect to see on a Treasury bill?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",10.24%,test
"
Question: What are some reasons that the unemployment rate is typically lower in the United States, as compared to Canada and some western European countries?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","1. Flexible labor market with less regulation on hiring and firing
2. Less generous unemployment benefits, thus greater incentive to work
3. Lower taxes and benefits create higher incentive to work since individuals keep more of their paychecks",test
"
Question: 1) The GDP per capita of Algeria is approximately.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","3,898.01 USD",test
"
Question: Consider a situation in which banks, terrified by recent defaults on loans, cut back drastically on who qualifies for home and business lending. In the short run we would see _ and as we move to the long run we would see _.

a. AD right; SRAS left

b. AD left; SRAS right

c. AD right; SRAS right

d. AD left; SRAS left

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) AD left; SRAS right,test
"
Question: This analyst estimates that 320 thousand players will be supplied. Note the price at this quantity if both the supply shifters remain equal to their initial values.

Now, assume there is a $10 increase in the hourly wage of workers.

According to this analyst, this increase in the wage for workers will shift the supply curve up by how much?

A. $20

B. $45

C. $10

D. $3

E. $30

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(C) $10,test
"
Question: Lorna's Lumberyard is a monopsony. Lorna estimates that at a wage of $10, 100 workers would be willing to work for her. Similarly, at a wage of $12, 200 workers would be willing to work. What is her marginal factor cost?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",14,test
"
Question: A statistic called Gross Output (GO) sums together the value of economic activity taking place in each of the four stages of a productive economy, namely,

a) planning, implementation, review, and wrap-up.

b) addition, subtraction, multiplication, and division.

c) resource extraction, production, distribution, and final output.

d) by land, by air, by sea, and by rivers and lakes.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(C) resource extraction, production, distribution, and final output.",test
"
Question: Last year the US low-cost-carrier Spirit Airlines entered the Dallas-Chicago market. The average ticket price for all airlines servicing the route fell from $200 to $180. After Spirit's entry, the number of passengers increased from 700 to 800 per day (these number are hypothetical, but reasonable).

Calculate the price elasticity of demand between these two points.

Show your steps, prove your answer.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",-1.27,test
"
Question: The opportunity cost of time spent on one activity is the time taken away from another.

True

False

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",True,test
"
Question: To be unemployed a person must do all of the following except:

a) Register at his or her job service.

b) Actively seeking employment.

c) No submission of any resumes over the past 4 weeks.

d) Obtaining a job interview weekly.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(C) No submission of any resumes over the past 4 weeks.,test
"
Question: C and D organized Z Corporation 10 years ago, each distributing $40,000 and each receiving 400 shares of common stock.

Five years ago, in June, Z declared a one dividend payable in pure preferred with a $400 fair market value.

The value of the common stock after the distribution was $1,600 per share.

In that year, five years ago, Z had accumulated E&P of $52,000 and current of $12,000.

In the current year, Z has accumulated E&P of $112,000 and current E&P of $8,000.

In December of the current year, C sells all of his preferred stock to E for $36,000.

In June of that same year, C had previously sold all of his common stock to F for $200,000. E is C's son.

a. There is a complete termination of C's interest so that the preferred stock is expected from the 306 rules.

b. The 306 rules apply to C's sale of the preferred. Of the $36,000 sale price, $32,000 is treated as ordinary income.

c. 306 applies to C's sale of the preferred. All $36,000 is treated as ordinary income.

d. None of the above.

Which is the right answer and why?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(C) 306 applies to C's sale of the preferred. All $36,000 is treated as ordinary income.",test
"
Question: Explain how to calculate the absolute price elasticity of demand.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",|((Q1-Q0)/((Q1+Q0)/2))/((P1-P0)/((P1+P0)/2))|,test
"
Question: Jason Lawn and Landscaping Service in Stephenville rents office space from Jason's dad for $300 per month. Jason's dad is thinking of increasing the rent to $400 per month. As a result Jason's marginal cost of landscaping services will increase by

a) $100 divided by the amount of grass cut.

b) increase by $100.

c) decrease by $100.

d) not change.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(D) not change.,test
"
Question: As the manager of a ski resort, you want to increase the number of lift tickets sold by 10%. Your staff economist has determined that the price elasticity of demand for lift tickets is 2. To increase sales by the desired amount, which of the following situations should you choose?

A) Decrease the price of a lift ticket to 5%.

B) Decrease the price of a lift ticket by 2.5%.

C) Increase the price of a lift ticket by 5%.

D) Increase the price of a lift ticket by 2.5%.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(2) Decrease the price of a lift ticket by 2.5%.,test
"
Question: A consumer has preferences represented by the utility function U(x1,x2)={eq}(x1)^{1/2}(x2)^{1/2}

{/eq}. Denote prices and income by p1, p2, and I respectively.

Write the expenditure minimization problem(the choice of x1, x2 that minimize expenditure p1x1+p2x2 subject to reaching utility V, that is subject to {eq}(x1)^{1/2}(x2)^{1/2}

{/eq}=V). Use the first order conditions and the utility constraints to solve for x1 and x2 as a function of prices p1, p2 and utility V.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","x1 = (Vp2/p1)^(1/2)
x2 = (Vp1/p2)^(1/2)",test
"
Question: Charlie can work as many hours as he wishes at a local fast-food restaurant for a wage of $4 per hour. Charlie also does standup comedy. Since Charlie lives in a quiet, rather solemn Midwestern town, he is the town's only comedian and has a local monopoly for standup comedy.

The demand for comedy is Q = 40 - P, where Q is the number of hours of comedy performed per week and P is the price charged per hour of comedy. When Charlie maximizes his utility, he spends at least 1 hour per week working at the restaurant and he gets at least 1 hour of leisure time. His utility depends only on income and leisure.

How many hours per week does he perform standup comedy?

a) 36

b) 40

c) 18

d) 20

e) There is not enough information to answer this question.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(C) 18,test
"
Question: 1. Process of choosing which wants, among sev-
eral options, will be satisfied.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Economic decision-making,test
"
Question: Distant Shores has two natural gas wells. One owned by Dick and the other owned by Harry. Each well has a valve that controls the rate of flow of gas. The marginal cost of producing gas is $12 a unit. The table gives the demand schedule for Gas on this island. If Dick and Harry form a cartel and maximize their joint profit, what is the price of a unit of gas and what is the quantity produced is units a day?

 
  
   
   Price per unit 
   Quantity Demanded 
   
   
   36 
   0 
   
   
   33 
   4 
   
   
   30 
   8 
   
   
   27 
   12 
   
   
   24 
   16 
   
   
   21 
   20 
   
   
   18 
   24 
   
   
   15 
   28

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Price: $24, Quantity: 16 units/day",test
"
Question: If the tax rate is 40%, compute the after-tax real interest rate in the following case.

The nominal interest rate is 10% and the inflation rate is 5%.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",3%,test
"
Question: The nominal rate of return on the bonds of Steve's Boats is 7.75%. The real rate of return is 4.4%. What is the rate of inflation?
a. 3.17%
b. 3.28%
c. 3.35%
d. 3.21%

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",3.21%,test
"
Question: Jim 
   Kate 
   
  
  
   
   Time required to gather one coconut 
   Time required to catch one fish 
   Time required to gather one coconut 
   Time required to catch one fish 
   
   
   1 hour per coconut 
   2 hours per fish 
    
    
   
  


Come up with two required times for Kate which would give Kate the absolute advantage in catching fish, but which would also give Jim the comparative advantage in catching fish. The purpose of including this question is to prove that a person can have an absolute advantage in producing some good without necessarily having a comparative advantage on producing that good.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Kate: 3 hour per coconut, 1 hour per fish",test
"
Question: In the monopsony model, at the profit-maximizing level of employment of a category of labor:

a. marginal revenue product of labor is greater than marginal cost of labor

b. marginal revenue product of labor is less than marginal cost of labor

c. marginal revenue product of labor is less than the wage rate per worker

d. marginal cost of labor is greater than the wage rate per worker

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(C) marginal revenue product of labor is less than the wage rate per worker,test
"
Question: Rick Rocker, a citizen and resident of country F, decides to perform a concert in Los Angeles. Country F does not have an income tax treaty with the United States. The U.S. promoter has agreed to pay Rocker $1 million. Rocker himself incurs $200,000 of expenses in connection with the concert. When the promoter pays Rocker his fee, the promoter:

(i) should withhold $300,000 of U.S. tax.

(ii) does not have to withhold any U.S. tax.

(iii) must withhold tax at Rocker's marginal rates.

(iv) should withhold $240,000 of U.S. tax.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(i) should withhold $300,000 of U.S. tax.",test
"
Question: Which quality best describes a producer with an absolute advantage?

A) efficient

B) fast

C) accurate

D) prolific

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) efficient,test
"
Question: Economic profit is equal to net operating profit less taxes paid minus a charge on invested capital.

a. True

b. False

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",a,test
"
Question: Suppose that in a week the price of Greek yogurt increases from $1.25/lb to $1.75/lb. At the same time, the quantity of Greek yogurt supplied increases from 100,000 lbs to 150,000 lbs. What is the price elasticity of supply for Greek yogurt?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",1.20,test
"
Question: You love to eat snails at the Tavern Restaurant. Each order of snails cost {eq}\$10

{/eq}. Your total value of eating orders of snails (in dollars, of course) is laid out below. How many orders of snails will you eat?

 
  
   
   Orders of snails: 
   1 
   2 
   3 
   4 
   5 
   6 
   
  
  
   
   Snail Happiness: 
   100 
   150 
   160 
   165 
   166 
   160

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",3,test
"
Question: Assume that a competitive firm has the total cost function {eq}TC = q^3 - 40q^2 + 740q + 1600

{/eq}. Suppose the price of the firm's output (sold in integer units) is $650 per unit. Using tables (but not calculus) to find a solution, how many units should the firm produce to maximize profit?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",25,test
"
Question: What will happen to the supply curve, if there was a trend of colorful shirts?

a. shift to the right

b. shift to the left

c. upward movement, along the curve

d. downward movement, along the curve

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) shift to the right,test
"
Question: Suppose that on Valentine's Day the demand for both roses and greeting cards increases by the same percentage amount, however the price of roses increases by more than the price of greeting cards. Based on this information, you can conclude that the supply of Valentine's Day cards is _____ (more or less) sensitive to price than the supply of roses

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",more,test
"
Question: In a general equilibrium with production, which of the following statements is false:

(a) In equilibrium, market supply must equal market demand for good 1, good 2, and labor.

(b) Firms maximize profit.

(c) Individuals' only source of income is from receiving a wage from working in the firms.

(d) If the firms have a concave production possibilities frontier and consumers A and B have strictly convex preferences and consume strictly positive quantities, then in equilibrium, MRS(B) = MRS(A) = MRT.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(D) If the firms have a concave production possibilities frontier and consumers A and B have strictly convex preferences and consume strictly positive quantities, then in equilibrium, MRS",test
"
Question: Suppose the Fed wants to reduce the money supply by $100. Should it buy or sell government bonds? How much should it buy or sell?

A. The Fed needs to sell government bonds in the amount of $100/m, where m is the money multiplierB. The Fed needs to sell government bonds in the amount of $100.C. The Fed needs to buy government bonds in the amount of $100.D. The Fed needs to buy government bonds in the amount of $100/m, where m is the money multiplier

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(A) The Fed needs to sell government bonds in the amount of $100/m, where m is the money multiplierB. The Fed needs to sell government bonds in the amount of $100.C. The Fed needs to buy government bonds in the amount of $100.D. The Fed needs to buy government bonds in the amount of $100/m, where m is the money multiplier",test
"
Question: Which one of the following best describes the action of the accelerator theory of investment?

A. Firms decide to invest more following a cut in bank rate.

B. Firms invest in capital equipment due to higher economic growth.

C. Improved business confidence causes firms to increase their investment.

D. Large profits encourage firms to invest in new capital equipment.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(D) Large profits encourage firms to invest in new capital equipment.,test
"
Question: If loans are $80,000, excess reserves are $3,000, and checkable deposits are $100,000, then the money multiplier must be:

A. 0.015

B. 15

C. 6.7

D. 66.7

E. none of the above

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(E) none of the above,test
"
Question: Economists contend that most economic decisions are:

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",A,test
"
Question: What factors make managing inventory more difficult for exporters and multinational companies?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","1. Meeting foreign import/export standards and minimum inventory guidelines.
2. Carrying/holding costs (financial, opportunity, warehousing).
3. Reordering costs (administrative, inspection, receiving, transporting).
4. Storage costs (preserving quality, insurance).
5. Costs due to transit delays.
6. Costs associated with theft.",test
"
Question: A computer services center has a problem with ""malicious"" computer usage. The center's director has decided to hire additional personnel to monitor computer usage. In order to minimize the total cost of the malicious usage, the director should hire the number of monitors at which:

A. the marginal revenue from the last monitor equals the marginal cost of the last monitor.

B. the decrease in the cost of malicious usage from the last monitor hired equals the cost of hiring the last monitor.

C. the marginal benefit per dollar is equal across monitors.

D. both (B) and (C).

E. all of the above.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) the decrease in the cost of malicious usage from the last monitor hired equals the cost of hiring the last monitor.,test
"
Question: Michael is the sole proprietor of a small business. In June 2015 his business income is $10,000 before consideration of any 179 deduction. He spends $246,500 on furniture and equipment in 2015. If Michael elects to take the 179 deduction and no bonus on a conference table that cost $21,000 (included in the $246,500 total), determine the maximum cost recovery for 2015.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","$11,572",test
"
Question: Gas Co. Sells gas to two different consumers, Henry and Sarah. The absolute value of Henry and Sarah's price elasticity of demand for gas is 2.5 for Henry, and 1.8 for Sarah. If Gas Co. price discriminates, it will:

a) Set MR for Henry and Sarah equal to MC.

b) Charge a higher price to Henry.

c) Increase consumer surplus.

d) All of the above.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(1) Set MR for Henry and Sarah equal to MC.,test
"
Question: A tariff is

A. a quota placed on imported goods.

B. a tax placed on imported goods.

C. a quota placed on imported goods.

D. a tax placed on imported goods.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) a tax placed on imported goods.,test
"
Question: DJ and Nicolette paid $1,600 in qualifying expenses for their daughter Nicole to attend the University of Nevada. Nicole is a sophomore. DJ and Nicolette's AGI is $175,000. What is their maximum allowable American opportunity tax credit after the credit phase-out based on AGI is taken into account?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",$400,test
"
Question: If BOT or balance of trade with Mexico is going up, this indicates that imports from Mexico to USA are:

a. rising

b. falling

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) falling,test
"
Question: In a Keynesian framework, using an AD/AS diagram, which of the following government policy choices offer a possible solution to a recession?

a. a tax increase on consumer income

b. a surge in military spending

c. a reduction in taxes for businesses that increase investment

d. major reduction in what the U.S. government spends on health care outlay

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) a surge in military spending,test
"
Question: How do I calculate gross savings in national income accounting in macroeconomics?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",National saving = GDP - Consumption - Government expenditure,test
"
Question: Which factor led to economic division 
described by Henry George

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",rapid industrialization,test
"
Question: Write the formula for the quantity theory of money and tell what it implies will happen if the money supply doubles.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","MV=PT; If the money supply doubles, the price level will also double.",test
"
Question: There are two goods, food and clothing, which are made using capital and labor. The quantity of capital and labor are fixed. Factors are fixed in total but can move from one industry to another.

Suppose that a foreign company has the same technology and preferences as a company located in the home country. Assume that the following fixed coefficient technology applies.

 
  
   
   Good/Factor 
   Unit Labor Requirement 
   Unit Capital Requirement 
   
   
   Food 
   20 
   10 
   
   
   Clothing 
   10 
   20 
   
  


Assume there are 120 units of labor and 120 of capital in total both at home and abroad with expenditure shares on both the goods. Therefore, the goods are 1/2 so that relative demand times the relative price is 1.

What is the relative price of clothing in the integrated economy?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",2,test
"
Question: All else equal, the price of demand for small budget items such as soap tends to be _____ than the price elasticity of demand for big-ticket items such as flat-screen TVs.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",lower,test
"
Question: Will the private saving and total saving vary with autonomous consumption or marginal propensity to consume?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",marginal propensity to consume,test
"
Question: In the long run, a firm in a monopolistically competitive industry produces where its marginal cost

A. equals its price.

B. is less than its average cost.

C. equals its average cost.

D. exceeds its average cost.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) is less than its average cost.,test
