prompt,reference,split
"
Translate the following text from English to Hungarian:

You are so deeply hurt, so upset, that you see many things in the wrong light.'

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Te most annyira el vagy keseredve, annyira föl vagy háborodva, hogy sok mindent nem úgy látsz, a mint kellene.",test
"
Translate the following text from Spanish to French:

––Sobre un solo punto desearía que se extendiese usted un poco más ––dijo al fin Sherlock Holmes––.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","""There is only one point on which I should like a little more information,"" Sherlock Holmes said at last.",test
"
Translate the following text from French to Hungarian:

-- Et la deuxième question ? demanda celui-ci.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",- És mi a második kérdés?,test
"
Translate the following text from German to Spanish:

Jetzt zu unserer Zeit haben wir Gutsbesitzer, als noch die Leibeigenschaft bestand, unsere Wirtschaft mit den modernen Vervollkommnungen geführt; die Trockenböden und die Worfelmaschinen und das Düngerfahren und alle landwirtschaftlichen Geräte, alles haben wir kraft unserer höheren Stellung eingeführt, und die Bauern haben sich anfangs widersetzt, nachher aber es uns nachgemacht.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","En nuestra época, durante la servidumbre, nosotros, los propietarios, introdujimos innovaciones: secadoras, aventadoras y otras máquinas modernas. Estas cosas las hemos implantado gracias a nuestra autoridad, y los aldeanos, que al principio se resistían, nos imitaban después.",test
"
Translate the following text from English to Hungarian:

Mr. Winkle, who sits at the extreme edge, with one leg dangling in the air, is nearly precipitated into the street, as the coach twists round the sharp corner by the cheesemonger's shop, and turns into the market- place; and before Mr. Snodgrass, who sits next to him, has recovered from his alarm, they pull up at the inn yard where the fresh horses, with cloths on, are already waiting.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Winkle úr, akinek legszélről jutott hely, minélfogva az egyik lába állandóan a levegőben lóg, majdnem lefordult az utca kövezetére, amikor a kocsis a sajtkereskedés előtt, ahol az utca hirtelen szögellik, befordult a lovakkal és kikanyarodott a piactérre; s még mielőtt a mellette ülő Snodgrass úr magához térhetett volna ijedtségéből, már meg is álltak a fogadó előtt, ahol friss lovak várják őket, pokróccal a hátukon.",test
"
Translate the following text from English to Dutch:

One could have heard a pin drop.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Men zou een speld hebben kunnen hooren vallen.,test
"
Translate the following text from Spanish to French:

Encontré dos botes de dulces deliciosos, tan bien cerrados, que el agua salada no los había estropeado, pero había otros dos, que sí se habían estropeado.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Je trouvai deux pots d'excellentes confitures si bien bouchés que l'eau n'avait pu y pénétrer, et deux autres qu'elle avait tout-à-fait gâtés.",test
"
Translate the following text from German to English:

»Ewiger Gott, der Du die Entfernten zusammengeführt hast zur Vereinigung«, las er mit sanfter, singender Stimme, »und das unzerreißbare Band der Liebe um sie geschlungen hast, der Du Isaak und Rebekka gesegnet und zu Erben Deiner Verheißung gemacht hast: segne Du selbst auch diese Deine Knechte, Konstantin und Jekaterina, und leite sie zu allem Guten.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","'Eternal God who joinest them that are separate,' he read in his mild sing-song voice, 'and hast ordained for them an indissoluble union in love; Thou who didst bless Isaac and Rebecca and hast kept Thy promise to their heirs, bless these Thy servants, Constantine and Catherine, and lead them on the path of righteousness! Most merciful God, Lover of man, we praise Thee!",test
"
Translate the following text from German to Hungarian:

»Sehr verbunden, Mac Nabbs, rief Paganel.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Hálás köszönetem, Mac Nabbs! - kiáltott fel Paganel.",test
"
Translate the following text from Spanish to Hungarian:

Pedí y obtuve una audiencia de la inspectora y le indiqué que tenía la posibilidad de obtener una colocación con doble sueldo de las quince libras anuales que me pagaban en Lowood.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Beszélnem kell róla, hogy sikerre vigyem. A déli szünetben jelentkeztem az igazgatónőnél.",test
"
Translate the following text from English to French:

""Which route must I take?"" demanded d’Artagnan, in his turn.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",-- Quelle route faut-il prendre? demanda à son tour d'Artagnan.,test
"
Translate the following text from English to Spanish:

The landlord and landlady immediately came to the conclusion that the madman was their guest, the balsam man and master of the blanketed squire, and they told the curate all that had passed between him and them, not omitting what Sancho had been so silent about.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Cayeron luego el ventero y la ventera en que el loco era su huésped, el del bálsamo, y el amo del manteado escudero, y contaron al cura todo lo que con él les había pasado, sin callar lo que tanto callaba Sancho.",test
"
Translate the following text from English to Spanish:

Let's shatter this Ice Bank!

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",¡Hagámosla saltar!,test
"
Translate the following text from English to Hungarian:

He rushed to the gate, and grasping the iron rails with the energy of desperation, shook it till it rang again, and threw himself against the thick wall as if to force a passage through the stone; but the strong building mocked his feeble efforts, and he beat his hands together and wept like a child.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","A kapuhoz rohant és kétségbeesett erővel kezdte rázni a vasrácsokat, csak úgy remegett a kapu, olyan vadul rázta; aztán nekivetette magát a vastag kőfalnak, mintha keresztül akarná fúrni magát a köveken; de az erős falak csak nevették hiábavaló erőlködését, s a fiatalember végül összekulcsolta a két kezét és sírt, mint egy kisgyerek.",test
"
Translate the following text from English to Hungarian:

The pronuba usually brings them behind the bride, but do this for me.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Rendesen a pronuba119 viszi át kedvence után, de tedd meg a kedvemért.",test
"
Translate the following text from German to English:

Der Herr hat nur gestern Abend im Bette gelesen; er ist eingeschlafen und hat das Licht brennen lassen; so gerieten die Vorhänge in Brand; aber zum Glück ist er aufgewacht, ehe die Betten oder das Holz der Bettstelle Feuer fingen, und es ist ihm gelungen, das Feuer mit dem Wasser aus dem Waschkruge zu löschen.«

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","""Only master had been reading in his bed last night; he fell asleep with his candle lit, and the curtains got on fire; but, fortunately, he awoke before the bed-clothes or the wood-work caught, and contrived to quench the flames with the water in the ewer.""",test
"
Translate the following text from Spanish to Dutch:

Habiendo superado esta dificultad, lo cual me tomó mucho tiempo, me dediqué a estudiar la posibilidad de satisfacer dos necesidades.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Na deze moeijelijkheid overwonnen te hebben, schoon ik er een ontzettenden tijd aan besteedde, trachtte ik zoo mogelijk in nog twee behoeften te voorzien.",test
"
Translate the following text from German to Hungarian:

Was grausam war gegen eine Katze, mußte auch gegen einen kleinen Burschen grausam sein.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Lehetséges, ami kegyetlenség a macskával szemben, ugyanaz éppen olyan kegyetlenség lehet egy gyerekkel szemben is.",test
"
Translate the following text from German to English:

Wir sollen unsern Blick nicht zu oft auf das Weib unseres Nachbars werfen, so geschmeichelt unsere Sinne auch bei ihrer Schönheit sein mögen.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Let us not rest our glance too long on our neighbor's wife, however gratified our senses may be by her beauty.",test
"
Translate the following text from English to Spanish:

It was possible that something might be found here, but darkness came on, and the further exploration had to be put off to the next day.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Era posible que un buque desamparado hubiera venido a chocar en aquel sitio, pero iba entrando la noche y era preciso dejar la exploración para el día siguiente.",test
"
Translate the following text from French to Dutch:

-- Tellement praticable, répondit Paganel, que je propose à lady Helena et à miss Grant de nous accompagner.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","""Zoo goed mogelijk,"" antwoordde Paganel, ""dat ik voornemens ben lady Helena en miss Grant uit te noodigen om met ons te gaan.""",test
"
Translate the following text from Catalan to German:

-Quan tornin al vapor, em penso.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",",,Denk' doch -- wie sie zum Dampfboot zurückgingen.""",test
"
Translate the following text from French to Hungarian:

En tout cas, la marche en avant ne pouvait être absolument enrayée.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Az előre vezető út semmiképp sem lehet teljesen eltorlaszolva.,test
"
Translate the following text from English to French:

I was chained in the very galley and to the very same bench with the Baron.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Je fus enchaîné précisément dans la même galère et au même banc que monsieur le baron.,test
"
Translate the following text from German to Spanish:

Aufgehängt soll er werden!«

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",¡Que le corten la cabeza!»,test
"
Translate the following text from German to Dutch:

Ich kannte die Geschichte seines Schiffbruchs und seiner Gefangenschaft.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Ik kende de geschiedenis zijner schipbreuk en zijner gevangenschap.,test
"
Translate the following text from English to French:

His head, with piercing eyes, a straight nose, a chin cut like that of Brutus, had altogether an indefinable character of grandeur and grace. His hands, of which he took little care, were the despair of Aramis, who cultivated his with almond paste and perfumed oil. The sound of his voice was at once penetrating and melodious; and then, that which was inconceivable in Athos, who was always retiring, was that delicate knowledge of the world and of the usages of the most brilliant society--those manners of a high degree which appeared, as if unconsciously to himself, in his least actions.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","En effet, considéré même auprès de M. de Tréville, l'élégant et noble courtisan, Athos, dans ses jours de belle humeur, pouvait soutenir avantageusement la comparaison; il était de taille moyenne, mais cette taille était si admirablement prise et si bien proportionnée, que, plus d'une fois, dans ses luttes avec Porthos, il avait fait plier le géant dont la force physique était devenue proverbiale parmi les mousquetaires; sa tête, aux yeux perçants, au nez droit, au menton dessiné comme celui de Brutus, avait un caractère indéfinissable de grandeur et de grâce; ses mains, dont il ne prenait aucun soin, faisaient le désespoir d'Aramis, qui cultivait les siennes à grand renfort de pâte d'amandes et d'huile parfumée; le son de sa voix était pénétrant et mélodieux tout à la fois, et puis, ce qu'il y avait d'indéfinissable dans Athos, qui se faisait toujours obscur et petit, c'était cette science délicate du monde et des usages de la plus brillante société, cette habitude de bonne maison qui perçait comme à son insu dans ses moindres actions.",test
"
Translate the following text from English to Dutch:

The pilot, at first, did not seem to comprehend; he could scarcely realise so much determination and tenacity. Then he cried, ""Well--yes! Your honour is right. To Shanghai!""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Het duurde eenige oogenblikken eer de schipper de beteekenis van dat woord begreep en al de hardnekkigheid en vasthoudendheid, waarvan dat antwoord getuigde: Toen riep hij uit: ""Ja, mijnheer heeft gelijk: Shangaï.""",test
"
Translate the following text from German to English:

Als ich zu ihnen emporblickte, erschien der Mond für einen Augenblick an jenem Teil des Himmels, welcher durch ihren Spalt sichtbar war; die Scheibe war blutrot und wie in Nebel eingehüllt; sie schien mir einen einzigen traurigen, bestürzten Blick zuzuwerfen und hüllte sich dann sofort wieder in die jagenden Wolken.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","As I looked up at them, the moon appeared momentarily in that part of the sky which filled their fissure; her disk was blood-red and half overcast; she seemed to throw on me one bewildered, dreary glance, and buried herself again instantly in the deep drift of cloud.",test
"
Translate the following text from French to Norwegian:

Quand j’arrivai à Coombe Tracey, je dis à Perkins de mettre les chevaux à l’écurie, et je m’inquiétai de savoir où logeait Madame Laura Lyons ; sa maison était centrale et bien située.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Da jeg nådde Coombe Tracey, lot jeg Perkins ta vare på hestene, og begynte selv å søke å få greie på den damen som jeg skulle besøke, og det var ingen vanskeligheter med å finne hennes bolig. Hun bodde midt i byen og meget pent.",test
"
Translate the following text from English to French:

Milady reflected that the more people she had around her the more she would have to work upon, and Lord de Winter would redouble his watch. Besides, the physician might declare the ailment feigned; and Milady, after having lost the first trick, was not willing to lose the second. ""Go and fetch a physician?"" said she.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Milady réfléchissait que plus on l'entourerait de monde, plus elle aurait de monde à apitoyer, et plus la surveillance de Lord de Winter redoublerait; d'ailleurs le médecin pourrait déclarer que la maladie était feinte, et Milady après avoir perdu la première partie ne voulait pas perdre la seconde.",test
"
Translate the following text from Spanish to Russian:

Aunque no había invitados a quienes deslumbrar, Ana se ocupaba igualmente de ameglarse y adornarse. Leía mucho, tanto novelas como otros libros que estaban de moda.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Анна без гостей все так же занималась собою и очень много занималась чтением -- и романов и серьезных книг, какие были в моде.",test
"
Translate the following text from French to Hungarian:

J'entrevoyais des monceaux de pierres que couvraient quelques millions de zoophytes et des fouillis d'algues.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Milliónyi virágállattal és moszattal borított kőhalmazokat láttam.,test
"
Translate the following text from German to French:

Ich, ich lasse meine Arbeit liegen, ich trete aus meinem Strumpfwirkerladen heraus, ich gehe in die Straße, und ich rufe: ›Auf zum Sturme!‹ Immer liegt wohl ein eingeschlagenes Faß da.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Moi, je laisse là l’ouvrage, je sors de ma chausseterie, et je vais dans la rue, et je crie : À sac ! Il y a bien toujours là quelque futaille défoncée.",test
"
Translate the following text from English to Dutch:

Now let me.""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Laat me nou kijken.""",test
"
Translate the following text from German to Hungarian:

Von den vierzehn Provinzen der Argentinischen Republik ist die von Buenos-Ayres die ausgedehnteste und bevölkertste.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Az argentin köztársaság tizennégy tartománya közül a Buenos Aires-i a legnagyobb kiterjedésű és a legnépesebb.,test
"
Translate the following text from German to Esperanto:

Nach einem Weilchen jedoch hörte sie wieder ein Trappeln von Schritten in der Entfernung und blickte aufmerksam hin, halb in der Hoffnung, daß die Maus sich besonnen habe und zurückkomme, ihre Geschichte auszuerzählen.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Kaj nun sentante sin tre sola kaj tre malĝoja, ŝi denove ekploris. Post iom da tempo, ekaŭdante kelkajn piedpaŝetaĵojn, ŝi avide direktis la rigardojn al ili, en la espero ke eble la Muso regajnis la bonhumoron kaj nun revenas por fini sian rakonton.",test
"
Translate the following text from Spanish to Dutch:

En aquel momento, oí los vagos acordes del órgano, una armonía triste bajo un canto indefinible, la queja de un alma que quiere romper sus lazos terrestres.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Op dat oogenblik hoorde ik de akkoorden van een orgel, een treurige harmonie, als de droeve klacht eener ziel, die haar aardsche kluisters wil verbreken.",test
"
Translate the following text from German to French:

Er wohnte zu Dundee in der schottischen Grafschaft Perth, war ein eingeborenes Landeskind.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Il habitait la ville de Dundee, dans le comté de Perth, en écosse. Le capitaine Grant était donc un enfant du pays.",test
"
Translate the following text from German to French:

In weniger als einem Monat ist mein Bild aus ihrem Herzen gelöscht, sie wird mich vergessen, und wahrscheinlich einen Mann heiraten, der sie viel glücklicher machen wird, als ich es vermöchte.«

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Dans moins d'un mois mon image sera effacée de son coeur; elle m'oubliera et se mariera probablement à quelqu'un qui la rendra plus heureuse que je n'aurais pu le faire.,test
"
Translate the following text from Spanish to Hungarian:

Mister Fogg, mistress Aouida, que le acompañaba, y Picaporte, salieron precipitados por los pasillos, pero tropezaron fuera del barracón con el honorable Batulcar, furioso, que reclamaba indemnización por la ""rotura"".

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Mr. Fogg, a kíséretében levő Mrs. Auda és Passepartout végigrohantak a folyosókon, és kisiettek az építményből. De útközben a jeles Batulcarbe botlottak, aki tajtékozva kártérítést követelt a ""kassza miatt"".",test
"
Translate the following text from German to French:

»Diese Zigeunerin Euer Kind stehlen!?« sagte Gervaise. »Ihr habt da eine sonderbare Idee.« Mahiette schüttelte den Kopf mit nachdenklicher Miene.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",« Cette égyptienne vous voler votre enfant ? dit Gervaise. Vous avez là une singulière fantaisie. »,test
"
Translate the following text from Spanish to Hungarian:

En efecto dijo D'Artagnan alzando la voz a su vez , soy yo, amigo mío.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Úgy van! - mondta D'Artagnan, és most ő is kiengedte a hangját - én vagyok az cimbora, személyesen.",test
"
Translate the following text from German to French:

Uebrigens glaube ich es auch, denn die Unwetter in den Pampas zeichnen sich vor allen durch ihre Heftigkeit aus.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Je le crois, d’ailleurs, car les orages des pampas se signalent, entre tous, par leurs fureurs.",test
"
Translate the following text from Spanish to Russian:

A la sazón, únicamente una cosa le parecía importante.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Он знал теперь то, что одно важно.",test
"
Translate the following text from English to French:

But I will not torment you with vain wishes, which may seem purposely to ask for your thanks.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Plut a Dieu qu’il fut en mon pouvoir de vous apporter quelque soulagement dans une telle détresse ! mais je ne veux pas vous importuner de souhaits inutiles et qui sembleraient réclamer votre reconnaissance.,test
"
Translate the following text from German to Dutch:

Lord Glenarvan schritt ihnen entgegen und nannte als Fremder zuerst seinen Namen und Stand.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Lord Glenarvan ging naar hen toe, en als vreemdeling deelde hij hun zijn naam en rang mede.",test
"
Translate the following text from Hungarian to Italian:

De azért emlékszem még rá abból az időből.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Me lo ricordo allora.,test
"
Translate the following text from English to Italian:

His anxiety to meet you, however, is proof against all your coolness, and the energetic manner in which he dodges up and down the pond so as to be on the spot to greet you when you land is really quite flattering.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","La sua ansia d’incontrarvi, però, è a prova contro ogni vostra freddezza, e l’energia con cui egli corre intorno allo stagno per trovarsi sul punto preciso del vostro approdo, è veramente lusinghiera in sommo grado..",test
"
Translate the following text from English to Spanish:

Karenin passed his hand over his son's hair, answered the governess's inquiry about Anna's health, and asked what the doctor had said about baby.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Alexey Alejandrovich acarició la cabeza de su hijo, contestó a las preguntas de la institutriz sobre la salud de su esposa y le preguntó lo que había dicho el médico sobre la pequeña.",test
"
Translate the following text from French to Hungarian:

– Quelle abomination ! s’écria miss Bingley. A-t-on, jamais rien entendu de pareil ?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Hallatlan! - kiáltotta Miss Bingley. - Soha nem hallottam még ilyen utálatos beszédet.,test
"
Translate the following text from Spanish to Hungarian:

D'Artagnan estaba cada vez más asombrado.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",D'Artagnan mindjobban csodálkozott.,test
"
Translate the following text from English to Hungarian:

She could not imagine what business he could have in town so soon after his arrival in Hertfordshire; and she began to fear that he might be always flying about from one place to another, and never settled at Netherfield as he ought to be.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","El sem tudta képzelni, milyen elfoglaltsága lehet Londonban ilyen rövid idővel azután, hogy Hertfordshire-be érkezett; már-már attól tartott, hogy Mr. Bingley állandóan ide-oda utazik, s nem telepszik meg Netherfieldben, ahogy tőle elvárta.",test
"
Translate the following text from German to English:

Jetzt hatte ich kein Interesse mehr für die Darsteller auf der improvisierten Bühne; ich wartete nicht mehr gespannt auf das Aufgehen des Vorhangs; meine ganze Aufmerksamkeit wurde von den Zuschauern absorbiert; meine Augen, die vorhin unverwandt auf den großen, gewölbten Bogen gerichtet gewesen, ruhten jetzt wie gebannt auf dem Halbkreis von Stühlen.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","I did not now watch the actors; I no longer waited with interest for the curtain to rise; my attention was absorbed by the spectators; my eyes, erewhile fixed on the arch, were now irresistibly attracted to the semicircle of chairs.",test
"
Translate the following text from Spanish to French:

Allá en el sur, la sed y el hambre han dado buena cuenta del resto.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","The rest is all dead o' thirst and hunger away down in the south.""",test
"
Translate the following text from Spanish to Hungarian:

Y Ciro Smith, llevando consigo al periodista y a Ayrton, bajó a la playa, donde estaban Pencroff, Nab y Harbert.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","És Cyrus Smith, magával vonva az újságírót és Ayrtont, a fövénysávon várakozó Pencroffhoz, Nabhez és Harberthez csatlakozott.",test
"
Translate the following text from English to French:

""What's that, sir?""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","-- Lequel, monsieur ?",test
"
Translate the following text from French to Dutch:

-- Eh bien ! à midi, nous verrons le point. »

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","""Welnu, om twaalf uur zullen wij het te weten komen, als de zonshoogte wordt genomen.""",test
"
Translate the following text from Hungarian to Russian:

Volt még valami, ami nyugtalanította a gazdasági igazgatót, de hogy mi, azt maga sem tudta, bárhogyan erőltette is lázas agyát, bármily feszülten figyelte is Varenuhát.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Что-то еще жгуче беспокоило финдиректора, но что именно, он не мог понять, как ни напрягал воспаленный мозг, сколько ни всматривался в Варенуху.",test
"
Translate the following text from English to Hungarian:

I dare say he often hears worse things said than I am going to say.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Higgyétek el, szokott ő cifrábbakat is hallani, mint amit most elmondok.",test
"
Translate the following text from English to Spanish:

To which Roque replied, ""Hast thou made out whether they are of the sort that are after us, or of the sort we are after?""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","A lo que respondió Roque: -¿Has echado de ver si son de los que nos buscan, o de los que nosotros buscamos?",test
"
Translate the following text from Spanish to Dutch:

En todo tiempo y en todos los países, sobre todo si esos países están divididos por la religión, habrá fanáticos que no pedirán otra cola que convertirse en mártires.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","--„Er zijn in alle tijden en in alle landen, vooral wanneer die landen door verschillende godsdienstige sekten worden verdeeld, geestdrijvers, die niets liever begeeren dan als martelaars te sterven.",test
"
Translate the following text from English to Hungarian:

""She came to me for aid, for my fame struck her ears.""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","- Tanácsért járt nálam, mert már hallotta híremet.",test
"
Translate the following text from German to English:

»Macht sie ihm gar einen Antrag?« flüsterte Frau Tüvache.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","""Is she making him advances?"" said Madame Tuvache.",test
"
Translate the following text from English to Dutch:

""See what an exordium!"" cried the Jesuit.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",„Zie eens wat _exordium_!” riep de jezuïet.,test
"
Translate the following text from Spanish to Dutch:

Nada más despojarme de mi escafandra, subí a la plataforma donde, Presa de una terrible confusión de ideas. fui a sentarme cerca del fanal.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Toen ik van kleeding veranderd had, ging ik naar het plat en zette mij bij de lantaarn neder, ten prooi aan de somberste gedachten.",test
"
Translate the following text from French to Dutch:

Un quart avait été réglé pour veiller surtout au mouillage des ancres.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Er werd wacht gehouden, vooral om voor het slippen der ankers te waken.",test
"
Translate the following text from Esperanto to Portuguese:

Oni ne diris, laŭ angla kutimo, ""unu, du, tri, FOR!"" sed ĉiu devis komenci kaj ĉesi la kuradon laŭ sia propra inklino, kaj pro tio ne estis facile kompreni kiam la afero finiĝis.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Não havia 'um, dois, três e já', mas eles começavam a correr quando queriam, e paravam quando queriam, de forma que não era fácil saber quando a corrida acabaria.",test
"
Translate the following text from French to Hungarian:

– Nous descendrons des que nous le pourrons, dit Jane ; mais Kitty doit etre déja prete car il y a une demi-heure qu’elle est montée.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Mihelyt készen vagyunk, rögtön lemegyünk - mondta Jane -, de Kitty bizony sokkal frissebb, mint mi, mert már egy félórája felment a szobájába.",test
"
Translate the following text from Spanish to Russian:

–Según me han dicho estás en buenas relaciones con Mordvinsky. ¡Si es así podrías prestarme un gran servicio hablándole en favor mío!

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","-- Ты, кажется, близок с Мордвинским; ты мне можешь оказать услугу, скажи ему, пожалуйста, за меня словечко.",test
"
Translate the following text from Hungarian to Russian:

Ne kínozzon tovább!

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Не мучьте.,test
"
Translate the following text from French to Hungarian:

Mme Bonacieux regarda le jeune homme, retenue par une dernière hésitation.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Bonacieux-né a fiatalemberre pillantott; még nem küzdötte le teljes habozását.,test
"
Translate the following text from Hungarian to Italian:

Hát akkor jöjjön az első tanú - mondta a Király. A fehér Nyuszi háromszor trombitájába fújt, és elkiáltotta magát:

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","— Chiamate il primo testimone, — disse il Re; e il Coniglio bianco diè tre squilli di tromba, e chiamò: — Il primo testimone!",test
"
Translate the following text from English to Spanish:

And when Sviyazhsky had finished he could not help asking him, 'Well, and what of it?'

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Y cuando terminó, Levin le preguntó, involuntariamente: –Bueno, ¿y qué?...",test
"
Translate the following text from French to Italian:

J'obéis avec peine. Je fus bientôt devant le foyer de la cuisine brillante et propre que j'avais déjà vue. J'étais faible, tremblante, et j'avais conscience de mon aspect effrayant et désordonné; j'étais inondée.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Ubbidii con difficoltà e mi trovai poco dopo nella cucina pulita e illuminata, accanto al focolare, debole e vergognosa di farmi vedere tutta bagnata.",test
"
Translate the following text from Spanish to Italian:

A la hora del té nos daban doble ración de pan y un poco de manteca: era el extraordinario del domingo.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Un piccolo godimento ci era però riservato; alle cinque ci distribuivano una doppia razione di pane con un po' di burro; era il festino domenicale, al quale si pensava tutta la settimana.",test
"
Translate the following text from German to Italian:

Niemals wurde ich es müde, ihm vorzulesen; niemals wurde ich es müde, ihn hinzuführen, wohin er geleitet sein wollte, für ihn zu thun, was er gethan haben wollte. Und diese Dienstleistungen machten mir Freude, eine außerordentliche, wenn auch traurige Freude – weil er sie ohne quälende Scham, ohne bedrückende Demütigung von mir verlangte.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Non ero mai stanca di leggergli, di condurlo dove voleva, di fare ciò che desiderava, e provavo una gioia infinita a rendergli quei servigi, perché me li chiedeva senza provare vergogna né umiliazione.",test
