prompt,reference,split
"
Question: Samira and Amy decided to get dinner together at an Indian restaurant. Amy is American and has never had Indian Food. They came to this restaurant because Samira wanted Amy to try her culture and food. Once the food arrived, Samira started eating with her hands and mentioned how it reminded her of her mom's cooking.
 What emotion is Samira feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Joy
B: Embarrassment
C: Nervousness
D: Pride
E: Disgust
F: Disapproval

Cause Options:
A: She is introducing Amy to her culture
B: She likes the restaurant's atmosphere
C: She misses her mother
D: She enjoys the food as it reminds her of her mother's cooking

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: A: Joy, Cause: D: She enjoys the food as it reminds her of her mother's cooking",test
"
Question: After her breakup, Helena did not want to be reminded of her ex. While cleaning up her room, she found pieces of a letter in the trash and asked her mom about it. Her mom told her that the letter was from her ex, and she decided to tear it and throw it out.
 What emotion is Helena feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Anger
B: Gratitude
C: Disapproval
D: Disgust
E: Jealousy
F: Anticipation

Cause Options:
A: Her mom showed her pieces of the old letter from her ex
B: Her mom gave good advice on dealing with breakups
C: Her mom threw out the letter from her ex to spare her feelings
D: She was able to clean her room after the breakup

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: B: Gratitude, Cause: C: Her mom threw out the letter from her ex to spare her feelings",test
"
Question: After cleaning his attic, Josh stumbled upon an old wristwatch that his father used to wear when Josh was only a child. The watch was an ordinary device, and while it was scratched and worn, Josh decided not to throw it away.
 What emotion is Josh feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Sentimental
B: Disgust
C: Sadness
D: Joy
E: Curiosity
F: Nervousness

Cause Options:
A: The watch belonged to his father
B: The watch had become old and worn
C: He disliked his father's watch
D: He managed to clean the attic

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: A: Sentimental, Cause: A: The watch belonged to his father",test
"
Question: I come from a poor family. One day, after being accepted to the university, my family congratulated me and gifted me with a bag for the first time. 9 years later, my husband and I moved houses after getting married. While unpacking, he found a bag that was torn and dirty. My parents gave me that bag as a gift for getting accepted into my dream university. He wanted to throw it away and said I wouldn't need it since it's useless. How would I feel?
 What emotion is my husband feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Oblivious & Disgust
B: Sentimental & Curiosity
C: Oblivious & Caring
D: Sadness & Curiosity
E: Oblivious & Sentimental
F: Caring & Disgust

Cause Options:
A: He doesn't want me to keep an old rusty and torn bag & He doesn't know I love old and rusty bags
B: He doesn't want me to keep an old rusty and torn bag & He doesn't know the bag's value for me
C: He doesn't want me to keep an old rusty and torn bag & He feels repulsed by the sentimental value I attach to the bag
D: He doesn't want me to keep an old rusty and torn bag & He was disgusted by the fact that we moved to a dirty house
E: He was disgusted by the fact that we moved to a dirty house & He doesn't know I love old and rusty bags
F: He feels repulsed by the sentimental value I attach to the bag & He doesn't know I love old and rusty bags

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: A: Oblivious & Disgust, Cause: B: He doesn't want me to keep an old rusty and torn bag & He doesn't know the bag's value for me",test
"
Question: Before passing away, Max's grandmother gave him a ring that had been passed down generations in their family. She told him that he may pass it down to his children one day. Yesterday, Max's friend, Jason, borrowed the ring to include it in his family values and heritage presentation. After the presentation, he couldn't find the ring, no matter how hard he looked. So, he offered Max to buy him a similar ring in return.
 What emotion is Max feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Disapproval & Embarrassment
B: Gratitude & Embarrassment
C: Caring & Embarrassment
D: Disapproval & Delight
E: Gratitude & Delight
F: Annoyance & Disapproval

Cause Options:
A: Jason lost the ring his grandma had given him
B: Jason offered to replace his grandma's ring, which was irreplacable
C: Jason offered to replace his grandma's ring, which would cost him a lot of money
D: Jason invited him to his family values and heritage presentation
E: Jason borrowed the ring for his presentation
F: His grandma was going to scold him

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: F: Annoyance & Disapproval, Cause: B: Jason offered to replace his grandma's ring, which was irreplacable",test
"
Question: Alan accidentally left behind his son's favorite soft toy at a park. Instead of going to the mall to buy a new one, he hurried back to retrieve it, even though it was just a worn-out bunny toy.
 What emotion is Alan feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Unbothered
B: Hopeless
C: Nervousness
D: Amusement
E: Curiosity
F: Disappointment

Cause Options:
A: He is unsure if he can buy the same toy from the mall
B: He might not be able to find his son's favorite toy
C: He is worried about being late to another appointment
D: He is upset at himself for buying the toy for his son

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: C: Nervousness, Cause: B: He might not be able to find his son's favorite toy",test
"
Question: Molly has always been afraid of darkness due to her Nyctophobia. She effortlessly avoids all unlit places and activities to feel at ease. This evening, Molly and her classmates were assigned an astronomy project that required them to observe stars in the Sahara in the afternoon.
 What emotion is Molly feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Nervousness
B: Fear
C: Excitement
D: Unbothered
E: Gratitude
F: Delight

Cause Options:
A: She has a strong interest in astronomy projects
B: She is afraid of being outside in the afternoon in the Sahara
C: She doesn't like working in a group with her classmates
D: She is afraid of the dark, but a Sahara in the afternoon is very well lit

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: D: Unbothered, Cause: D: She is afraid of the dark, but a Sahara in the afternoon is very well lit",test
"
Question: Ted has won the arm wrestling championship for seven years in a row. Ricky, who is new to the game, decides to give it a shot for fun and challenge Ted despite knowing that he will lose. Ricky lost.
 What emotion is Ricky feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Nervousness
B: Embarrassment
C: Amusement
D: Annoyance
E: Pride
F: Delight

Cause Options:
A: He didn't think Ted was good as he believed
B: He was humiliated by losing
C: He wanted to give this a try as fun and probably enjoyed the experience
D: He was disappointed by his performance

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: C: Amusement, Cause: C: He wanted to give this a try as fun and probably enjoyed the experience",test
"
Question: The last time Andrew went to Disneyland, he fractured his leg on the way to his favorite ride he was running up the steps carelessly. Today, after several requests from his girlfriend, they went to Disneyland and were waiting for the same ride.
 What emotion is Andrew feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Pride
B: Fear
C: Excitement
D: Annoyance
E: Surprise
F: Disgust

Cause Options:
A: He worries about getting his leg fractured again
B: He is going on his favorite ride
C: His girlfriend constantly requested to go to Disneyland
D: He misses the time he fractured his leg at Disneyland

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: C: Excitement, Cause: B: He is going on his favorite ride",test
"
Question: Jacob is very organized and likes to schedule events in his Calender. Originally, he and his girlfriend, Stephanie, were planning on a date this afternoon, so he scheduled his whole day around it. At noon, Stephanie messaged him that since She didn't have anything for the day, her friends invited her to a fabulous birthday party that she will go to.
 What emotion is Jacob feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Disappointment
B: Delight
C: Jealousy
D: Embarrassment
E: Gratitude
F: Curiosity

Cause Options:
A: His girlfriend forgot about their schedule
B: His girlfriend decided to spend time with others instead of him
C: His girlfriend is preparing a surprise for their date
D: His girlfriend is going to a fun party

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: A: Disappointment, Cause: A: His girlfriend forgot about their schedule",test
"
Question: Ever since I was a child, I was so afraid of spiders and hated going to the zoo sections that included these little creatures. Today, I had a nice dinner with my best friends and watched the new Spiderman Movie.
 What emotion is I feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Joy
B: Sadness
C: Fear
D: Nervousness
E: Disapproval
F: Disgust

Cause Options:
A: I finally overcame my fear of spiders
B: I had a nice dinner and watched a movie with my best friends
C: I enjoyed visiting the spider section at the zoo
D: I was afraid of seeing a spider during the movie

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: A: Joy, Cause: B: I had a nice dinner and watched a movie with my best friends",test
"
Question: Sam, a 45-year-old introverted scientist, has been struggling for years with social anxiety. Today, he is asked to give a speech in front of numerous respected peers about his recent cutting-edge discovery. But, his wife was the only person who showed up to the speech.
 What emotion is Sam feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Sadness
B: Disappointment
C: Anger
D: Hopeless
E: Trust
F: Delight

Cause Options:
A: He did not have to give a speech to a large group of people, which would have made him very anxious
B: He wanted more people to show up
C: He was looking forward to speaking in front of a large gathering
D: He wanted to overcome his social anxiety by giving the speech

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: F: Delight, Cause: A: He did not have to give a speech to a large group of people, which would have made him very anxious",test
"
Question: Aiden had a fight about a movie with his best friend. She kept saying ""You're so right and I'm so wrong!"" everytime Aiden gave a valid point.
 What emotion is Aiden feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Annoyance
B: Disappointment
C: Amusement
D: Embarrassment
E: Relief
F: Gratitude

Cause Options:
A: His friend sincerely admitted her mistake
B: They made up after their argument
C: His friend was sarcastic in admitting her mistake
D: They fought about a trivial issue

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: A: Annoyance, Cause: C: His friend was sarcastic in admitting her mistake",test
"
Question: Analia had worked really hard on her comedy sketch and performed her standup last night in front of many people. Before her turn, she was very nervous to get on the stage. Once she started to tell some jokes, you could hear the audience crying from two blocks away.
 What emotion is Analia feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Embarrassment
B: Curiosity
C: Guilt
D: Delight
E: Disappointment
F: Excitement

Cause Options:
A: She did stumbled on the stage
B: Her turn to perform is over and she doesn't have to go through that again
C: The audience found her jokes hilarious
D: The audience were sad and cried because of her jokes

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: D: Delight, Cause: C: The audience found her jokes hilarious",test
"
Question: Greg was raised in a conservative family. Therefore, Greg did not have much freedom in selecting jobs and applied for a job that could satisfy his family's requirements but not his own. When the decision letter came out, he was rejected by the company and they wished him the best of luck. He sighed.
 What emotion is Greg feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Admiration
B: Embarrassment
C: Anger
D: Hopeless
E: Guilt
F: Relief

Cause Options:
A: He was afraid of disappointing his family
B: He was worried about the responsibilities of the job
C: He was rejected from a job he didn't like
D: He was worried about the upcoming job interview

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: F: Relief, Cause: C: He was rejected from a job he didn't like",test
"
Question: Professor Adams had instructed John to complete a physics experiment. John, who isn't good at science, tried hard to focus on the experiment. After hours of work, when John completed the experiment, he found out that his result was the expected one. He sighed and called Professor Adams to share his results.
 What emotion is Professor Adams feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Admiration
B: Disapproval
C: Gratitude
D: Relief
E: Remorse
F: Hopeless

Cause Options:
A: John asked him for help with the experiment
B: His student has successfully conducted the experiment
C: He taught John a difficult concept in physics
D: He was glad John shared the result with him

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: A: Admiration, Cause: B: His student has successfully conducted the experiment",test
"
Question: Vivian had a habit of shaking her legs as a way of having fun or when she wanted to focus. One day, when she was doing her project in the lab and shaking her leg, Jane approached her and asked if she was okay.
 What emotion is Vivian feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Joy & Gratitude
B: Embarrassment & Disappointment
C: Embarrassment & Guilt
D: Pride & Gratitude
E: Guilt & Gratitude
F: Embarrassment & Gratitude

Cause Options:
A: She received a compliment from Jane & She felt relieved that Jane showed concern for her
B: Shaking her legs could be a sign of Joy & She didn't want people noticing her legs
C: She received a compliment from Jane & She didn't want people noticing her legs
D: Jane helped her with her project & She didn't want people noticing her legs
E: Jane helped her with her project & She appreciates that Jane was showing care for her
F: Shaking her legs could be a sign of Joy & She appreciates that Jane was showing care for her

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: A: Joy & Gratitude, Cause: F: Shaking her legs could be a sign of Joy & She appreciates that Jane was showing care for her",test
"
Question: India and Jane had prepared a surprise for their best friend, Blair, whose birthday was in 3 days. A day before Blair's birthday, the three of them were playing together in Blair's room and India started talking about the surprise. Before India could talk further, Jane faked a cough and gave India a stare.
 What emotion is India feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Embarrassment
B: Annoyance
C: Oblivious
D: Jealousy
E: Delight
F: Anticipation

Cause Options:
A: She felt guilty for forgetting Blair's birthday
B: She was embarrassed because she tripped over a toy in Blair's room
C: She almost ruined the surprise she and Jane had prepared for Blair's birthday
D: She received an angry look from Jane for no apparent reason

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: A: Embarrassment, Cause: C: She almost ruined the surprise she and Jane had prepared for Blair's birthday",test
"
Question: India and Jane had prepared a surprise for their best friend, Blair, whose birthday was in 3 days. A day before Blair's birthday, the three of them were playing together in Blair's room and India started talking about the surprise. Before India could talk further, Jane faked a cough and gave India a stare.
 What emotion is Jane feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Embarrassment
B: Annoyance
C: Oblivious
D: Jealousy
E: Delight
F: Anticipation

Cause Options:
A: India initiated a conversation that was not interesting
B: Blair seemed unconcerned by their surprise plans
C: India almost ruined the surprise for Blair's birthday
D: Jane doesn't like Blair's room

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: B: Annoyance, Cause: C: India almost ruined the surprise for Blair's birthday",test
"
Question: When Tommy participated in the community election, he asked his friends to add fake votes to the number of votes he got so that he could win. When the results were announced, Tommy realized that he had won the election, he covered his mouth and gave an expression of awe while thanking those who voted for him.
 What emotion is Tommy feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Annoyance & Delight
B: Anticipation & Surprise
C: Guilt & Delight
D: Amusement & Annoyance
E: Amusement & Guilt
F: Anticipation & Guilt

Cause Options:
A: He knew that he would win the election due to his friends' help & He cheated to win the election
B: He knew that he would win the election due to his friends' help & He was nervous about the election result
C: He knew that he would win the election due to his friends' help & He didn't know what the results would be
D: He had confidence in his popularity & He knew that his friends voted fairly for him
E: He had confidence in his popularity & He knew that he would win the election due to his friends' help
F: He was nervous about the election result & He didn't know what the results would be

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: F: Anticipation & Guilt, Cause: A: He knew that he would win the election due to his friends' help & He cheated to win the election",test
"
Question: In a trivia challenge, Aaron's team was lagging behind. Suddenly, a question from his expertise area popped up, and Aaron swiftly buzzed in to answer. He looked around at his team with a smirk and winked. His answer was announced incorrect.
 What emotion is Aaron feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Pride & Joy
B: Pride & Amusement
C: Disappointment & Amusement
D: Disappointment & Pride
E: Embarrassment & Disappointment
F: Embarrassment & Curiosity

Cause Options:
A: He knew the right answer to the question & His team won the trivia challenge
B: He found out his answer to a question in his expertise was wrong answer & His team won the trivia challenge
C: He jokingly winked at his teammates before giving the right answer & His team won the trivia challenge
D: He gave the wrong answer despite showing confidence in his choice & He found out his answer to a question in his expertise was wrong answer
E: He gave the wrong answer despite showing confidence in his choice & His team won the trivia challenge
F: He gave the wrong answer despite showing confidence in his choice & He knew the right answer to the question

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: E: Embarrassment & Disappointment, Cause: D: He gave the wrong answer despite showing confidence in his choice & He found out his answer to a question in his expertise was wrong answer",test
"
Question: Linda, a clothing enthusiast, invited her friend Melissa to a fashion show as a new fun activity that they could do together. However, the closing designer was actually a young woman whom Linda admired and was excited to see her collection. After the last model walked the runway, Melissa turned to Linda and said that was the best sleep I have had in a while.
 What emotion is Linda feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Excitement
B: Disappointment
C: Boredom
D: Guilt
E: Nervousness
F: Oblivious

Cause Options:
A: Her friend really enjoyed the show
B: The young designer's collection wasn't good
C: She feels bad for inviting Melissa since she was tired
D: Her friend does not like the show she admired

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: B: Disappointment, Cause: D: Her friend does not like the show she admired",test
"
Question: Oliver was visiting his friend Thomas, who just moved into a new house. Thomas was proud of his modern home and gave Oliver a full tour, ending with his new smart home system. Oliver, not very technology-savvy, couldn't help but express how complicated it all seemed and wondered out loud why anyone would need so many features that barely seemed necessary.
 What emotion is Thomas feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Annoyance
B: Pride
C: Joy
D: Disappointment
E: Amusement
F: Anticipation

Cause Options:
A: Oliver was not impressed with his house that he was excited about
B: He didn't care about Oliver's comments
C: Oliver was also excited about his house
D: His house is much better than Oliver's house

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: D: Disappointment, Cause: A: Oliver was not impressed with his house that he was excited about",test
"
Question: Fatima and her family were invited to a dinner at their neighbor's house. Fatima's neighbor, Jennifer, had recently adopted a vegetarian diet for ethical reasons. During dinner, Jennifer served a delicious vegetarian lasagna that she had made herself. Fatima, who was unaware of Jennifer's diet choice, took a bite and immediately made a face of disgust. She asked Jennifer why she didn't add any meat to the lasagna, as it would taste much better that way.
 What emotion is Fatima feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Embarrassment & Gratitude
B: Joy & Oblivious
C: Disgust & Oblivious
D: Embarrassment & Guilt
E: Oblivious & Gratitude
F: Joy & Gratitude

Cause Options:
A: She did not like the taste of the lasagna & She didn't know Jennifer was such a bad cook
B: She did not like the taste of the lasagna & Jennifer didn't tell her about the dinner
C: She did not know that Jennifer was on a vegetarian diet & Jennifer didn't tell her about the dinner
D: Jennifer knows she doesn't like lasanga & She appreciates the meal Jennifer made for her
E: She did not know that Jennifer was on a vegetarian diet & She appreciates the meal Jennifer made for her
F: She did not like the taste of the lasagna & She did not know that Jennifer was on a vegetarian diet

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: C: Disgust & Oblivious, Cause: F: She did not like the taste of the lasagna & She did not know that Jennifer was on a vegetarian diet",test
"
Question: Fatima and her family were invited to a dinner at their neighbor's house. Fatima's neighbor, Jennifer, had recently adopted a vegetarian diet for ethical reasons. During dinner, Jennifer served a delicious vegetarian lasagna that she had made herself. Fatima, who was unaware of Jennifer's diet choice, took a bite and immediately made a face of disgust. She asked Jennifer why she didn't add any meat to the lasagna, as it would taste much better that way.
 What emotion is Jennifer feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Amusement
B: Disgust
C: Gratitude
D: Anticipation
E: Joy
F: Sadness

Cause Options:
A: She was glad Fatima enjoyed her food
B: Fatima suggested the lasagna would be better with meat
C: Fatima was disgusted by her cooking
D: She didn't like what she cooked

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: F: Sadness, Cause: C: Fatima was disgusted by her cooking",test
"
Question: Alina and several colleagues are going to have a dinner meeting with a new business partner, and they plan to go to Bill's Bar after dinner to continue chatting. She wanted to tell more colleagues to join the bar party after dinner, so she sent a message to the work group, but she missed one word without realizing it. The message she sent was to go to Bill's Bar for dinner. It turned out that her colleague Samantha arrived at Bill's Bar during dinner time and found that no one was there.
 What emotion is Alina feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Embarrassment
B: Annoyance
C: Guilt
D: Disgust
E: Anger
F: Oblivious

Cause Options:
A: She does not realize her mistake
B: She forgot to invite Samantha to dinner
C: She forgot to tell Samantha the right time
D: Samantha didn't tell her that she will show up earlier

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: F: Oblivious, Cause: A: She does not realize her mistake",test
"
Question: Linda, a clothing enthusiast, invited her friend Melissa to a fashion show as a new fun activity that they could do together. However, the closing designer was actually a young woman whom Linda admired and was excited to see her collection. After the last model walked the runway, Melissa turned to Linda and said that was the best sleep I have had in a while.
 What emotion is Melissa feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Disappointment & Guilt
B: Guilt & Nervousness
C: Guilt & Oblivious
D: Boredom & Oblivious
E: Excitement & Nervousness
F: Boredom & Guilt

Cause Options:
A: She didn't find the show interesting & She really enjoyed the show
B: She didn't find the show interesting & She doesn't know Linda admires the show
C: She is glad she could get some rest & She didn't find the show interesting
D: She is glad she could get some rest & She didn't want to make Linda feel bad
E: She is glad she could get some rest & She has a different taste in fashion
F: She didn't find the show interesting & She has a different taste in fashion

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: D: Boredom & Oblivious, Cause: B: She didn't find the show interesting & She doesn't know Linda admires the show",test
"
Question: Lauren's birthday is coming, and I bought her a doll as a surprise gift. She came to my place two days before her birthday, and I forgot to cover the gift left on my nightstand. Lauren started laughing the moment she saw it. She called the doll ugly and made jokes about why anyone would even buy such a doll. I told her that maybe some people consider it a nice gift. She disagreed.
 What emotion is I feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Jealousy & Anticipation
B: Disappointment & Anticipation
C: Fear & Anticipation
D: Joy & Jealousy
E: Embarrassment & Disappointment
F: Embarrassment & Joy

Cause Options:
A: Lauren told me the gift I bought her is ugly & Lauren does not like my birthday gift for her
B: Lauren does not like my birthday gift for her & I knew Lauren does not like dolls
C: Lauren does not like my birthday gift for her & I wanted Lauren to know what I got for her
D: Lauren does not like my birthday gift for her & I'm glad Lauren liked my gift
E: Lauren does not like my birthday gift for her & Lauren visited my place two days before her birthday
F: Lauren visited my place two days before her birthday & I wanted Lauren to know what I got for her

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: E: Embarrassment & Disappointment, Cause: A: Lauren told me the gift I bought her is ugly & Lauren does not like my birthday gift for her",test
"
Question: Naira went to the school theatre to watch the Lion King recital brought by the school's theatre club. Little did she know that Harry, her close friend, was the actor for Simba, who was under heavy makeup for his role. Once the performance was over, there was a chance for some selected audience to meet the performers backstage, Naira being one of them. Naira told the crew that apart from Simba's performance, she enjoyed the show a lot.
 What emotion is Naira feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Joy & Disapproval & Guilt
B: Oblivious & Joy & Disapproval
C: Oblivious & Nervousness & Pride
D: Disapproval & Nervousness & Pride
E: Joy & Nervousness & Pride
F: Joy & Guilt & Embarrassment

Cause Options:
A: She was not aware that Simba was her best friend, Harry & She enjoyed the show & She did not like Simba's performance
B: She was not aware that Simba was her best friend, Harry & She did not like Simba's performance & She didn't like Harry's makeup
C: She was not aware that Simba was her best friend, Harry & She did not like Simba's performance & She hated the venue of the performance
D: She did not like Simba's performance & She hated the venue of the performance & She didn't like Harry's makeup
E: She did not like Simba's performance & The Lion King is her favorite movie & She wanted to criticize Harry's performance
F: She enjoyed the show & She hated the venue of the performance & She didn't want to make her friend feel bad

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: B: Oblivious & Joy & Disapproval, Cause: A: She was not aware that Simba was her best friend, Harry & She enjoyed the show & She did not like Simba's performance",test
"
Question: In a small town where a traditional festival is revered, the locals organize a pie-eating contest. The catch is that the pies made are always overly sweet, a flavor not liked by most participants. Despite knowing this, Brian signed up for the contest. As he took the first bite, his face squished up. Yet, he changed it to a smile and thanked the chefs.
 What emotion is Brian feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Gratitude
B: Embarrassment
C: Annoyance
D: Disapproval
E: Joy
F: Delight

Cause Options:
A: He really enjoy this traditional festival and the food
B: He did not want to participate but his friends pressured him to
C: He is disgusted by the taste but doesn't want to anger the people who cooked the pies
D: He is afraid that he won't be able to finish the pies because they are overly sweet

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: B: Embarrassment, Cause: C: He is disgusted by the taste but doesn't want to anger the people who cooked the pies",test
"
Question: In our city, cars considered as wealth are rusted vehicles. Today, my parents gifted me a shiny new car on my birthday.
 What emotion is I feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Disappointment
B: Admiration
C: Pride
D: Gratitude
E: Amusement
F: Indifferent

Cause Options:
A: My parents gave me a car in perfect condition
B: I wanted a rusted car but received a new one
C: I was hoping for a different type of present
D: My parents didn't understand what I actually wanted

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: A: Disappointment, Cause: B: I wanted a rusted car but received a new one",test
"
Question: The office manager at Grant's job, enjoys handing out pink slips to the best performers as he believes it's a sign of a top-notch work ethic. Today, Grant got a pink slip and didn't know what to say.
 What emotion is Grant feeling, and why? First select an emotion, then choose its cause.

Emotion Options:
A: Delight
B: Anger
C: Embarrassment
D: Hopeless
E: Pride
F: Anticipation

Cause Options:
A: He made a severe mistake at work
B: He was recognized for his good work ethics
C: He's about to lose his job due to the pink slip
D: His manager is not satisfied with his performance

Answer the question and return in the following format:

<think>
Your reasoning process.
</think>

<answer>
Emotion: [option letter]: [option text]
Cause: [option letter]: [option text]
</answer>
","Emotion: A: Delight, Cause: B: He was recognized for his good work ethics",test
